|id|category|place_name|distance|x|y
1384|92|PK6|로데오주차장|264|127.038622384289|37.5263739725577
1385|92|FD6|뱃고동|255|127.03804340336|37.5268498895352
1386|92|FD6|뉴만두집|125|127.038876598377|37.5279236124535
1387|92|FD6|스케줄 청담|481|127.042703080533|37.524596692327
1388|92|FD6|정식당|320|127.04113346108882|37.52565232302088
1389|92|FD6|까폼 본점|439|127.037992615362|37.5248568891934
1390|92|CE7|꽁티드툴레아 도산점|428|127.036888842603|37.5255636248427
1391|92|CE7|노티드 청담|500|127.038236626868|37.52418466271341
1392|92|CE7|카페캠프통|456|127.035287631748|37.527016529432
1393|92|CE7|고센클래식|377|127.041459017307|37.5251945000821
1394|92|CE7|10꼬르소꼬모카페|269|127.04237397719|37.5267655229983
1395|93|PK6|성수역3번출구앞 노상공영주차장|270|127.05700233411247|37.54396757909408
1396|93|PK6|성수2가1동 공영주차장|506|127.05617797423214|37.53715641559252
1397|93|PK6|성수1가 제1동주민센터 주차장|562|127.049490838543|37.5419518263526
1398|93|PK6|뚝도시장 노상공영주차장|412|127.05455505148868|37.5381419697711
1399|93|PK6|성수2가3동 공영주차장|824|127.055178664839|37.5491230600378
1400|93|FD6|소문난성수감자탕|177|127.05440457812|37.5428308422967
1401|93|FD6|성수다락|202|127.05622417450184|37.53991795897108
1402|93|FD6|소바식당 성수점|161|127.0550044286049|37.543011665300575
1403|93|FD6|성수족발|497|127.05431637398702|37.54602762815355
1404|93|FD6|타이거풀|123|127.054919136534|37.5408880489357
1405|93|CE7|할아버지공장|112|127.054835558322|37.5410980207173
1406|93|CE7|대림창고|35|127.05624815815919|37.54171994709006
1407|93|CE7|어니언컴퍼니|399|127.05820807890457|37.544782395189884
1408|93|CE7|쎈느|411|127.05344423870629|37.54489276727298
1409|93|CE7|옹근달|275|127.05299006599826|37.54271255358584
1410|94|PK6|성수역3번출구앞 노상공영주차장|471|127.05700233411247|37.54396757909408
1411|94|PK6|자양4동 공영주차장|677|127.0681829855648|37.53867728973217
1412|94|PK6|성수2가1동 공영주차장|695|127.05617797423214|37.53715641559252
1413|94|PK6|KT성수분국 노상공영주차장|566|127.06198130522782|37.54683114862588
1414|94|PK6|화양동 공영주차장|938|127.07117638592416|37.54529786996797
1415|94|FD6|성수명당|126|127.062713160133|37.5410787829105
1416|94|FD6|성수다락|511|127.05622417450184|37.53991795897108
1417|94|FD6|잠수교집 성수점|305|127.05928683346377|37.543815987333964
1418|94|FD6|소문난성수감자탕|642|127.05440457812|37.5428308422967
1419|94|FD6|송화산시도삭면 2호점|577|127.067244322993|37.5391959029706
1420|94|CE7|놀숲 건대점|582|127.06798560729|37.5406181573079
1421|94|CE7|어니언컴퍼니|448|127.05820807890457|37.544782395189884
1422|94|CE7|할아버지공장|597|127.054835558322|37.5410980207173
1423|94|CE7|대림창고|468|127.05624815815919|37.54171994709006
1424|94|CE7|토즈모임센터 건대점|448|127.066619597827|37.5415775995039
1425|95|PK6|당산고가밑 노상공영주차장|358|126.90084076800099|37.53248799474966
1426|95|PK6|양평2동청사 공영주차장|393|126.89402529519344|37.536487923546865
1427|95|PK6|더컨벤션 영등포점 주차장|821|126.898767827797|37.5268063243059
1428|95|PK6|영등포구청별관 공영노외주차장|692|126.89418833485708|37.52840068688556
1429|95|PK6|주차장|389|126.901690127784|37.5335870247393
1430|95|FD6|또순이네|257|126.89529689817451|37.5357808716531
1431|95|FD6|강강술래 당산점|140|126.89667795055338|37.53527302285706
1432|95|FD6|허브족발|494|126.902929284373|37.534251186225
1433|95|FD6|코끼리베이글|639|126.89368837290927|37.52913905897723
1434|95|FD6|당산옛날곱창|458|126.90228518018989|37.535371499608544
1435|95|CE7|벌툰 인더스트리얼 당산점|623|126.904243334619|37.5329908581033
1436|95|CE7|뚜스뚜스베이커리카페 선유도점|588|126.893509951033|37.5384561449394
1437|95|CE7|선유기지|262|126.89764934233558|37.53647039709664
1438|95|CE7|카페설리번|478|126.90257277870109|37.5352059531546
1439|95|CE7|피크니크 선유도점|505|126.894365976407|37.5380100178291
1440|96|PK6|한남동공영주차장|510|127.000067885551|37.5350875654615
1441|96|PK6|나이스파크 이태원주차장|99|126.994383711308|37.5336314145266
1442|96|PK6|이태원주차장|59|126.994804558285|37.5341395983226
1443|96|PK6|이태원1동 노상공영주차장|420|126.995705347642|37.5308996343737
1444|96|PK6|이태원2동공영주차장|653|126.992704061259|37.5402698941877
1445|96|FD6|로우앤슬로우|57|126.99421849699539|37.53401162895581
1446|96|FD6|바토스 이태원점|367|126.990174761387|37.5346042203356
1447|96|FD6|타파스바|163|126.99253261317003|37.53484946518637
1448|96|FD6|오리지널팬케이크하우스 이태원점|291|126.99103917462925|37.53452500101547
1449|96|FD6|더할랄가이즈 이태원점|44|126.99478641606|37.5347090300668
1450|96|CE7|놀숲 이태원점|255|126.991505373347|37.5340420989977
1451|96|CE7|맥심플랜트|649|127.00099681148605|37.53698957357094
1452|96|CE7|테라로사 한남점|466|126.999615317971|37.5345505683772
1453|96|CE7|챔프커피 2작업실|263|126.992813433096|37.5324816520458
1454|96|CE7|앤트러사이트 한남점|543|127.000149350246|37.5361074981584
1455|97|PK6|여의도한강공원 제2주차장|408|126.93114715615269|37.528855992432256
1456|97|PK6|여의도백화점 주차장|562|126.92713526536797|37.52090854857461
1457|97|PK6|MBC방송국뒤노상공영주차장|217|126.93023820635544|37.52452344202612
1458|97|PK6|IFC몰 주차장|302|126.925254621072|37.5248825960876
1459|97|PK6|여의도공원앞3 공영주차장|465|126.9238995976968|37.527987484229556
1460|97|FD6|진주집|599|126.926960229824|37.5205984955116
1461|97|FD6|바스버거 여의도점|150|126.92729317451683|37.52488026462298
1462|97|FD6|본보야지|197|126.926852221721|37.5246313157525
1463|97|FD6|가양칼국수|605|126.93136936451896|37.52093631287084
1464|97|FD6|희정식당|220|126.930905207061|37.5262339360571
1465|97|CE7|마호가니커피 여의도점|439|126.92370837401884|37.524685188930256
1466|97|CE7|더플레이트디저트 더현대서울점|96|126.92911423064159|37.52518771236121
1467|97|CE7|10G|158|126.926742851839|37.525416921802
1468|97|CE7|노티드 여의도IFC|325|126.924871957013|37.5251760799749
1469|97|CE7|쓰리버즈 IFC점|243|126.92589701977262|37.525047884281086
1470|98|PK6|아이파크몰 용산점 달주차장|242|126.96489604595152|37.53097738741117
1471|98|PK6|아이파크몰 해주차장|68|126.96377483924488|37.528690306970724
1472|98|PK6|용산전자상가 제1공영주차장|374|126.96419741883236|37.53218181635574
1473|98|PK6|노상공영주차장|438|126.969403978475|37.529558663014306
1474|98|PK6|용산아이파크몰 별주차장|32|126.964182016868|37.5289012655542
1475|98|FD6|기와|73|126.96439732284549|37.528158905241156
1476|98|FD6|손문 대구막창갈매기살 용산점|343|126.967647654459|37.5306718327814
1477|98|FD6|오근내2닭갈비|442|126.96278106483906|37.52507698009016
1478|98|FD6|중화가정 용산역점|304|126.967285712463|37.5304590967422
1479|98|FD6|오근내닭갈비|639|126.95970882066202|37.52452365757104
1480|98|CE7|트래버틴|489|126.96206847145102|37.524860512837265
1481|98|CE7|스타벅스 용산역써밋R점|202|126.965336804549|37.5271104185562
1482|98|CE7|스타벅스 용산아이파크몰점|19|126.96435058321899|37.52890582156534
1483|98|CE7|스타벅스 신용산역점|188|126.966652969927|37.5286244805807
1484|98|CE7|골드문커피|435|126.964821968514|37.5248974051605
1485|99|PK6|도산공원공영주차장|650|127.03551653311649|37.5230412388766
1486|99|PK6|선릉로146길 공영노상주차장|455|127.04085535900613|37.521858298303776
1487|99|PK6|더채플앳청담 주차장|479|127.03921975321181|37.522139064596765
1488|99|PK6|언북초교 공영주차장|726|127.046492488361|37.5204065002929
1489|99|PK6|도산대로45길 노상공영주차장|629|127.035792551411|37.523030343521
1490|99|FD6|스케줄 청담|155|127.042703080533|37.524596692327
1491|99|FD6|울프강스테이크하우스|169|127.04141558950498|37.52439983131448
1492|99|FD6|정식당|76|127.04113346108882|37.52565232302088
1493|99|FD6|뱃고동|362|127.03804340336|37.5268498895352
